url
https://finance.yahoo.com/news/nubeva-announces-trend-micro-licensee-110000461.html
https://news.yahoo.com/trump-reportedly-lot-executive-time-141522396.html
https://finance.yahoo.com/news/hyzon-motors-inc-announces-initiation-100100255.html
https://news.yahoo.com/mike-mullen-joint-chiefs-mark-milley-coup-trump-173956238.html
https://finance.yahoo.com/news/china-signals-end-2-trillion-200000682.html
https://news.yahoo.com/oklahoma-woman-arrested-commenting-polices-224648313.html
https://finance.yahoo.com/news/uk-freedom-day-stock-market-report-ftse-dax-cac-sp-500-dow-nasdaq-pingdemic-073953661.html
https://finance.yahoo.com/news/stock-market-news-live-updates-july-19-2021-221841943-111046902.html
https://finance.yahoo.com/news/asia-stocks-seen-down-oil-212357517.html
