url
https://finance.yahoo.com/news/goldman-sachs-3-stocks-could-153951125.html
https://finance.yahoo.com/news/hyzon-motors-inc-announces-initiation-100100255.html
https://finance.yahoo.com/news/oil-declines-opec-agrees-boost-222337974.html
https://finance.yahoo.com/news/over-1-000-cryptocurrency-rigs-164552270.html
https://finance.yahoo.com/news/cathie-wood-ark-invest-ups-073239286.html
https://finance.yahoo.com/news/china-signals-end-2-trillion-200000682.html
https://finance.yahoo.com/news/evolv-technology-publicly-listed-nasdaq-120000130.html
https://finance.yahoo.com/news/uk-freedom-day-stock-market-report-ftse-dax-cac-sp-500-dow-nasdaq-pingdemic-073953661.html
https://finance.yahoo.com/news/stock-market-news-live-updates-july-19-2021-221841943-111046902.html
https://finance.yahoo.com/news/asia-stocks-seen-down-oil-212357517.html
